## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT 03_addRG/bam/APOE_3M_5.FCHJKY5BBXX_L1_ITAGCTT.bam --OUTPUT 04_markDuplicates/bam/APOE_3M_5.FCHJKY5BBXX_L1_ITAGCTT.bam --METRICS_FILE 04_markDuplicates/metrics/APOE_3M_5.FCHJKY5BBXX_L1_ITAGCTT.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 12 16:55:21 ACDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	69287556	16940936	0	0	23354621	1144422	0.337068	80310541

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
322.0	0	21	0	28
323.0	0	19	0	19
324.0	0	22	0	19
325.0	0	17	0	17
326.0	0	28	0	21
327.0	0	22	0	16
328.0	0	23	0	17
329.0	0	22	0	24
330.0	0	24	0	12
331.0	0	19	0	19
332.0	0	19	0	21
333.0	0	15	0	25
334.0	0	17	0	25
335.0	0	25	0	20
336.0	0	14	0	18
337.0	0	22	0	26
338.0	0	17	0	19
339.0	0	21	0	20
340.0	0	27	0	23
341.0	0	26	0	23
342.0	0	28	0	19
343.0	0	17	0	17
344.0	0	16	0	27
345.0	0	18	0	17
346.0	0	16	0	22
347.0	0	13	0	13
348.0	0	32	0	13
349.0	0	19	0	18
350.0	0	12	0	28
351.0	0	21	0	19
352.0	0	21	0	18
353.0	0	16	0	17
354.0	0	17	0	15
355.0	0	34	0	15
356.0	0	18	0	20
357.0	0	20	0	17
358.0	0	14	0	18
359.0	0	12	0	22
360.0	0	19	0	16
361.0	0	19	0	11
362.0	0	7	0	24
363.0	0	21	0	18
364.0	0	16	0	21
365.0	0	15	0	14
366.0	0	20	0	10
367.0	0	13	0	16
368.0	0	11	0	17
369.0	0	14	0	17
370.0	0	26	0	17
371.0	0	15	0	15
372.0	0	16	0	17
373.0	0	21	0	19
374.0	0	16	0	22
375.0	0	17	0	20
376.0	0	16	0	22
377.0	0	17	0	9
378.0	0	21	0	14
379.0	0	17	0	14
380.0	0	20	0	13
381.0	0	24	0	14
382.0	0	12	0	16
383.0	0	18	0	16
384.0	0	10	0	10
385.0	0	13	0	13
386.0	0	11	0	16
387.0	0	16	0	9
388.0	0	8	0	11
389.0	0	15	0	19
390.0	0	15	0	19
391.0	0	13	0	15
392.0	0	20	0	12
393.0	0	14	0	10
394.0	0	11	0	13
395.0	0	14	0	19
396.0	0	13	0	10
397.0	0	14	0	15
398.0	0	11	0	17
399.0	0	7	0	15
400.0	0	14	0	8
401.0	0	13	0	10
402.0	0	14	0	12
403.0	0	15	0	15
404.0	0	10	0	11
405.0	0	16	0	18
406.0	0	12	0	16
407.0	0	14	0	10
408.0	0	15	0	10
409.0	0	19	0	14
410.0	0	8	0	8
411.0	0	8	0	8
412.0	0	11	0	10
413.0	0	10	0	10
414.0	0	15	0	11
415.0	0	13	0	15
416.0	0	14	0	22
417.0	0	19	0	16
418.0	0	12	0	12
419.0	0	5	0	11
420.0	0	14	0	22
421.0	0	13	0	5
422.0	0	15	0	16
423.0	0	15	0	19
424.0	0	10	0	10
425.0	0	9	0	8
426.0	0	12	0	11
427.0	0	12	0	13
428.0	0	15	0	14
429.0	0	13	0	7
430.0	0	14	0	11
431.0	0	11	0	12
432.0	0	11	0	14
433.0	0	14	0	8
434.0	0	8	0	10
435.0	0	19	0	8
436.0	0	10	0	12
437.0	0	7	0	12
438.0	0	14	0	6
439.0	0	8	0	19
440.0	0	13	0	7
441.0	0	10	0	9
442.0	0	12	0	14
443.0	0	10	0	12
444.0	0	12	0	9
445.0	0	11	0	14
446.0	0	11	0	16
447.0	0	11	0	6
448.0	0	12	0	8
449.0	0	11	0	11
450.0	0	9	0	12
451.0	0	9	0	10
452.0	0	13	0	4
453.0	0	7	0	7
