## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT results/03_addRG/bam/APOE_3M_20.FCHJKY5BBXX_L4_IGTTTCG.bam --OUTPUT results/04_markDuplicates/bam/APOE_3M_20.FCHJKY5BBXX_L4_IGTTTCG.bam --METRICS_FILE results/04_markDuplicates/metrics/APOE_3M_20.FCHJKY5BBXX_L4_IGTTTCG.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Mar 25 15:50:21 ACDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	47927037	10782928	0	0	12904554	518847	0.269254	74123598

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
593.0	0	2	0	0
594.0	0	1	0	1
595.0	0	1	0	1
596.0	0	1	0	1
597.0	0	1	0	0
598.0	0	0	0	1
599.0	0	0	0	3
600.0	0	1	0	0
601.0	0	1	0	1
602.0	0	3	0	2
603.0	0	1	0	3
604.0	0	2	0	5
605.0	0	2	0	4
606.0	0	1	0	3
607.0	0	3	0	4
608.0	0	3	0	2
609.0	0	3	0	3
610.0	0	1	0	3
611.0	0	6	0	0
612.0	0	3	0	1
613.0	0	1	0	1
614.0	0	1	0	2
615.0	0	5	0	0
616.0	0	1	0	2
617.0	0	1	0	2
618.0	0	0	0	2
619.0	0	1	0	0
620.0	0	2	0	1
621.0	0	2	0	1
622.0	0	0	0	1
623.0	0	1	0	0
624.0	0	2	0	1
625.0	0	1	0	2
626.0	0	1	0	3
627.0	0	1	0	2
628.0	0	0	0	2
629.0	0	3	0	0
631.0	0	2	0	1
632.0	0	2	0	0
633.0	0	0	0	1
634.0	0	1	0	2
635.0	0	1	0	2
637.0	0	2	0	0
638.0	0	0	0	1
639.0	0	0	0	2
640.0	0	1	0	2
641.0	0	3	0	1
642.0	0	2	0	1
644.0	0	2	0	1
645.0	0	0	0	2
646.0	0	1	0	0
647.0	0	2	0	2
649.0	0	1	0	3
650.0	0	0	0	2
651.0	0	2	0	3
652.0	0	2	0	1
653.0	0	1	0	2
654.0	0	1	0	1
655.0	0	2	0	0
657.0	0	3	0	0
658.0	0	4	0	5
659.0	0	1	0	1
660.0	0	1	0	0
661.0	0	2	0	1
662.0	0	0	0	1
663.0	0	1	0	4
664.0	0	2	0	0
665.0	0	0	0	3
666.0	0	0	0	2
667.0	0	2	0	3
668.0	0	3	0	0
669.0	0	4	0	0
670.0	0	2	0	1
671.0	0	1	0	1
672.0	0	1	0	3
673.0	0	1	0	0
674.0	0	0	0	2
675.0	0	2	0	0
676.0	0	1	0	1
677.0	0	1	0	3
678.0	0	1	0	0
679.0	0	3	0	1
680.0	0	0	0	1
681.0	0	2	0	1
682.0	0	0	0	3
683.0	0	1	0	0
684.0	0	2	0	0
685.0	0	1	0	3
686.0	0	2	0	0
687.0	0	0	0	2
688.0	0	2	0	1
689.0	0	1	0	0
690.0	0	1	0	1
692.0	0	2	0	1
693.0	0	1	0	3
694.0	0	1	0	1
695.0	0	1	0	2
696.0	0	0	0	3
698.0	0	4	0	1
699.0	0	0	0	3
700.0	0	2	0	3
701.0	0	2	0	0
702.0	0	1	0	1
703.0	0	1	0	0
704.0	0	2	0	2
705.0	0	1	0	1
707.0	0	3	0	4
708.0	0	4	0	0
709.0	0	1	0	2
710.0	0	1	0	2
711.0	0	2	0	0
712.0	0	0	0	2
713.0	0	1	0	0
714.0	0	1	0	2
715.0	0	2	0	1
716.0	0	1	0	0
718.0	0	0	0	3
719.0	0	1	0	1
720.0	0	4	0	1
721.0	0	0	0	2
722.0	0	0	0	1
723.0	0	1	0	1
724.0	0	2	0	0
725.0	0	0	0	2
726.0	0	2	0	2
727.0	0	2	0	2
728.0	0	0	0	2
729.0	0	1	0	2
730.0	0	1	0	0
731.0	0	2	0	3
732.0	0	3	0	0
733.0	0	1	0	0
734.0	0	1	0	1
735.0	0	1	0	0
736.0	0	1	0	3
737.0	0	1	0	0
738.0	0	1	0	0
739.0	0	1	0	4
740.0	0	1	0	0
741.0	0	0	0	2
742.0	0	5	0	1
744.0	0	1	0	0
745.0	0	1	0	1
746.0	0	1	0	0
747.0	0	0	0	1
748.0	0	0	0	1
749.0	0	3	0	0
750.0	0	1	0	1
751.0	0	0	0	1
752.0	0	1	0	0
753.0	0	1	0	1
754.0	0	0	0	1
756.0	0	1	0	0
757.0	0	1	0	0
758.0	0	1	0	0
760.0	0	1	0	1
761.0	0	0	0	2
762.0	0	1	0	1
764.0	0	0	0	1
765.0	0	1	0	0
766.0	0	2	0	0
769.0	0	1	0	1
774.0	0	0	0	1
775.0	0	1	0	1
776.0	0	0	0	1
778.0	0	1	0	2
779.0	0	1	0	1
782.0	0	1	0	0
784.0	0	1	0	0
785.0	0	0	0	1
786.0	0	2	0	0
787.0	0	1	0	2
789.0	0	1	0	0
791.0	0	1	0	0
795.0	0	0	0	1
798.0	0	0	0	2
799.0	0	1	0	2
800.0	0	0	0	1
801.0	0	1	0	0
802.0	0	0	0	2
804.0	0	1	0	1
